C5	C8	C9	C10	C12	C13	C16	AD1	AD5	AD6	AD7	AD9	AD10	AD11	AD12	AD13	AD14	AD15
Q13232	-0.203719991305155	-0.884234985718816	-0.745835248723604	-0.438125818583015	-0.239220080317723	-0.399707272125845	-0.193518307733299	-0.135276017290707	-0.183079770497641	-0.486979802415781	-0.509216289910862	-0.735464811508604	-0.435452099028376	-0.675974387213718	0.0440811742821775	-0.584526205023805	-0.260713066108138	-0.168345848536733
Q13263	0.10205467033506	-0.265385391349749	-0.97834798082532	-0.526580135111738	-0.288923922295035	-0.368354168135813	-1.47671844253697	-0.681939842309084	-0.137906709555586	-1.04308602098134	-0.703562108029719	-1.09803652797909	-0.607523369839385	-0.537994235103843	-0.571175078823658	-0.23066911826172	-1.2213783653685	-0.614289992112426
Q13283	-1.52883312519712	NA	-0.567719166768497	-1.37321072384452	-1.02318297807465	-1.23289191693207	-0.713916527320281	-1.31382175183739	-0.780761562353784	-1.35542414655044	-1.55552892077146	-0.48462668598479	NA	-1.26337553769198	-0.974750640161437	-1.61720917334927	-1.47954612901856	-0.668874992876367
Q13303	0.366025316696983	-0.390638702200533	0.123776008207544	0.668162651295714	0.601001704350196	0.171346231719636	0.0727400847182673	0.162572031221056	0.64858054097748	0.445579646913407	0.569554074330721	0.42217244674898	0.264057394680378	0.280626774076904	0.321022414657969	0.279914917979938	0.419358124067233	0.331091304450034
Q13347	-1.02542548735539	-1.07106691622533	-1.08140733719062	-1.03482788721348	-1.13173027640622	-1.11185659067164	-1.12665856650988	-1.05498759039558	-1.01433749956669	-1.0725520209963	-1.0581027665303	-1.13017624797292	-0.887589011789272	-1.0000295214094	-0.79994273519071	-0.936793189250043	-0.932337283131778	-1.1415656411576
Q13363	0.734960030612258	0.516946208522055	0.612946506377446	0.437436153366448	0.736833703626705	0.71635901489671	0.783581363025617	0.661196068933102	0.568800805027489	0.732206383776062	0.578051766585565	0.377525978034908	0.738645013998056	0.580423480389926	0.578722350532782	0.760295561684556	0.720873115183178	0.616284967072423
Q13367	0	-0.0491304385422202	-0.151489590833968	-0.116514089908234	0.063924055376886	0.307841549413149	0.0300217847903533	0	0.0993011123817578	-0.0207000777511872	0.158647676810955	-0.444041598309265	-0.0415087816077584	-0.0345588362024509	-0.0231554764737552	0.119005904917268	-0.0219499579291976	-0.168345848536733
Q13404	0.366025316696983	-0.0160031208951284	0.423731182648365	0.316662091344867	0.473222028364152	0.284992914033202	0.0864116653685232	0.747371030029811	-0.0366221554101927	0.413283871742692	0.602921726898921	0.161445678779806	0.365678376289648	0.472598945607887	0.438399773055651	0.444164982686929	0.359009741065043	0.169011488857176
Q13409	0.339772269904528	0.180719370139001	0.47056964968209	0.500571844885275	0.31522905617138	0.0345701515998195	0.0727400847182673	0.414156269286825	0.423404027867579	0	0.394872444464402	0.625472311065407	0.0578951925441597	0.396021026079143	0.348904699892822	-0.144686723156619	-0.199815307826874	0.428678703558342
Q13423	1.16147776595476	1.02569431706548	0.995479373111741	1.0444085576567	0.736833703626705	1.15216645107196	1.06351133612744	1.020702942539	0.719945946631131	1.17757148772913	1.19705895880696	1.01363117722682	1.30892556746207	1.10645026776924	1.14336129201408	1.14466045966252	1.21367179031093	0.955954352603515
Q13424	-0.234058099842436	-0.083874349188764	-0.346793641474545	-0.575670988560858	-0.170954942209336	-0.255764694187412	-0.0813164963983701	-0.273331912509189	0.114522986193449	-0.242853477700661	-0.325509394450328	-0.159604002456704	-0.238480440318066	-0.290239814264429	-0.276941240375791	-0.23066911826172	-0.777765930872898	-0.225207807857252
Q13442	-1.10953115615896	-1.09275718927992	-0.923272781396844	-1.26385803753025	-1.03093676316756	-1.14013921010445	-1.19245997712555	-0.740595903230334	-1.57770782011461	-1.20531560310456	-1.2184316328279	-0.840692530831981	-0.887589011789272	-0.886334628495475	-0.750375417839082	-0.902729553179218	-0.977281254943919	-1.11920467217161
Q13449	1.30569517934471	1.83258383020433	1.21640489840569	1.12731954994834	0.614551557933302	1.47691096025856	1.39616862279916	1.27888546599657	1.30259886791903	1.33472406879925	1.34780528675333	1.23888215305971	1.44361019557539	1.46778534707246	1.32909776837186	1.34797852169206	1.39738358558028	1.31472272608927
Q13491	1.16147776595476	0.946489551234917	1.38281571625337	1.38279139428774	1.11216518124228	1.36970609706572	1.18388356544545	1.020702942539	1.27603291874221	1.27619156366428	1.34780528675333	1.35560283999812	1.14109384706872	1.32690983342591	1.26073865041176	1.1038835473074	1.09863286710525	1.21474671349111
Q13492	-1.02542548735539	0.239604877811304	-0.681130263722544	-0.967075986207473	-0.614551557933302	-0.955947647933078	-0.0987957151185874	-0.447139527854684	-1.18570339286122	-0.803150983634499	-0.649488646396586	-0.574019132728797	-0.658264001934988	-1.09568192711749	-1.0038197565203	-0.696888963994914	-0.996139227052692	-1.15302722951217
Q13505	-0.371014858969391	-0.542726722060502	-0.517408116715814	-0.628693149576429	-1.07111014367383	-0.835514708301094	-0.494058535587968	-1.42253574553942	-0.990843414513347	-0.242853477700661	-0.468260864275029	-0.48462668598479	-0.363313312781368	-0.646025030286304	-0.473434177463291	-0.404088344272632	-0.63532756366146	-0.225207807857252
Q13509	2.54989187950713	2.10914604824389	2.50433783924442	2.47490141463015	2.74605618271703	2.52076495512819	2.46545733374463	2.42249491470244	2.61316659102575	2.35885955643935	2.40749573351319	2.40571107408362	2.49482789025922	2.34202007650202	2.46015204021616	2.40060864387538	2.38919002249069	2.29041783342115
Q13510	0.494737859190138	-0.288735316353522	0.212067581362868	0.414978972895278	0.31522905617138	0.510103099985895	-0.0642689077402779	0.588466022042652	0.719945946631131	0.620452929700216	0.79318561340394	0.805998295056902	0.523167223196814	0.652358360347644	0.588410756095664	0.487574434838635	0.591427647803065	0.658135425186544
Q13526	0.704280930279763	0.808229323337345	0.730578685323724	0.775818989997491	1.00877710020107	0.878895053258631	1.155700376314	0.811621475275426	1.15793554494911	0.809911838999691	0.79318561340394	0.805998295056902	0.969022576257716	0.717348425404371	0.822338877356113	0.787752968309768	0.847807923768925	0.842032077808037
Q13554	1.36778296892644	1.24905265955084	1.28793294083872	1.32755746700812	1.47366740725341	1.45679095287532	1.35431385301745	1.21463502075096	1.46408535357472	1.36218500191563	1.29147620490537	1.09742150825624	1.39286956347979	1.31105617037949	1.2957730548194	1.28678971563375	1.28066903261363	1.28299847334002
Q13555	0.923760166385294	0.636495673819676	0.698996781689878	0.896593052019072	0.970441241229222	0.828948488845112	0.732417792506776	0.870277536196676	1.24838234983278	0.972141421122908	1.00271314068811	0.917832471823203	1.01626097460543	0.844048539787994	0.75037541783908	0.851859839940234	0.959636223362118	0.901369351839572
Q13557	0.799326603826624	0.946489551234917	0.995479373111741	0.426302725231888	0.614551557933302	1.32154488520509	0.875770403212176	0.870277536196676	0.833099175273296	0.809911838999691	0.543400190361847	0.464026632285601	0.918281944162115	0.875391381374943	0.815474285503935	0.774164363532703	0.651160194754482	0.674182011520805
Q13561	0.757096946210773	0.568624445526041	0.817363291156633	0.720585062717872	0.886494954507666	0.71635901489671	0.617084945139216	0.811621475275426	0.719945946631131	0.595688190359283	0.611012334099729	0.648964157257909	0.738645013998056	0.780154101738342	0.815474285503935	0.774164363532703	0.770482009984883	0.69756539217379
Q13564	-0.593114040956066	-0.613997044685886	-0.275265599041514	-0.74946721159801	-0.400966251675455	-0.626479530917413	-0.80610556750684	-0.578023872009277	-0.585901584005915	-0.530394829859125	-0.649488646396586	-0.527831929338687	-0.658264001934988	-0.814929675883555	-0.750375417839082	-0.444865256627752	-0.485952204423949	-0.431347781150089
Q13596	-0.203719991305155	-0.139391457540441	-0.0468384670337245	-0.116514089908234	-0.170954942209336	-0.503600235806045	-0.0476321445997459	0.14632740319221	-0.469499692645731	-0.304050142541378	-0.0624035009210597	0	-0.298055842797094	-0.109497062557059	0	-0.294775989892185	-0.402166276791543	-0.225207807857252
Q13617	-0.593114040956066	-0.477944908202265	-0.752658306155575	-0.4808776439388	-0.865856558727796	-0.626479530917413	-0.526175594405019	-0.740595903230334	-0.904256135048004	-0.57680629631675	-0.649488646396586	-0.405776959824388	-0.772643462114772	-0.646025030286304	-0.625845940268613	-0.534680215147314	-0.485952204423949	-0.614289992112426
Q13618	-0.410025194276836	0.16833455518592	-0.310088026727783	0.0990533167354038	-0.464890307052341	-0.467160540165281	-0.433986554218458	-0.243366115120159	-0.585901584005915	-0.242853477700661	-0.429647061873549	-0.405776959824388	-0.363313312781368	-0.307740787649114	-0.387945104875157	0.307944517799509	-0.402166276791543	-0.355497631224828
Q13630	-0.707127629146886	-0.509599404413411	-0.426755189875483	-0.575670988560858	-0.704110387370064	-0.582982491267422	-0.672061757538572	-0.488007764097127	-0.585901584005915	-0.57680629631675	-0.649488646396586	-0.908068230594866	-0.658264001934988	-0.589846705223976	-0.473434177463291	-0.584526205023805	-0.532136980557941	-0.47269064828123
Q13641	0.284027416906322	-0.066290519741288	-0.47056964968209	0.414978972895278	-0.0522884114205723	0.0512122365124237	-3.2781695761835	0.306546484582218	-0.231482133758062	0.0395819717937202	-0.325509394450328	NA	0.38889026714368	0.287990230896683	0.634892710143151	-0.696888963994914	0.153680285584908	-1.15302722951217
Q13642	0.719792849451803	0.946489551234917	0.882068276157693	0.437436153366448	0.84022178466792	0.828948488845112	0.957086899610546	0.668813318817984	0.185888391847101	0.604044812685711	0.506874666676508	0.63339487597064	0.803902483982329	0.875391381374943	0.822338877356113	0.69408348314175	0.60029418457867	0.689859677935789
Q13740	0.10205467033506	-0.509599404413411	-0.0230153735644101	-0.0674232364591138	-0.657837217530318	-0.309711093454092	-0.37872568822041	-0.135276017290707	-0.401708674591722	-0.0869206602402422	-0.107457367600876	-0.0418541855366212	-0.713068059635744	0.0220921297720775	0.0440811742821775	-0.172144129781831	-0.0924797347618522	-0.0440119447228881
Q13813	2.24366054667963	2.39514773778392	2.17614504625768	2.16151865364932	2.22280778534817	2.26823273809452	2.26684385704118	2.24337924482789	2.21503230403367	2.20106293563938	2.14197281548528	2.16693541763091	2.24305217384815	2.18644755175443	2.23404983558307	2.2428322870769	2.15042691431175	2.22837976990248
Q13825	0.10205467033506	-0.0160031208951284	0.142376856695356	0.0210310800696091	0.078996486096386	0.0988063720294686	-0.0642689077402779	-0.187156951412479	0.0514686649128726	0.252056076024187	0.0751393260868186	0.0393907092655069	0.290911236700367	-0.0835804215161998	-0.0231554764737552	0.100576997064089	-0.260713066108138	0.169011488857176
Q13838	-0.542535715763791	-0.509599404413411	-0.622059240516058	-0.826661936125365	-0.0706647647845748	-0.0179736036754842	-0.494058535587968	-0.488007764097127	0.22535653832778	-0.371376229710529	0	-0.159604002456704	0.0198473376223606	0	-0.152411762805322	-0.0684603694141208	-0.327710308410832	-0.115862385504181
Q13875	0.41568321684898	0.987192567036564	0.212067581362868	0.713345390868292	-0.215684509663371	-0.282198285863502	-0.214128562486146	0.456971890924544	-0.839698272909705	0.524812229799559	0.611012334099729	0.250838125523814	-1.21086756980745	0.0328723532374895	0.105288173069491	0.360725551137933	0.419358124067233	0.185444776905313
Q13885	2.87719813957631	2.80143781530047	2.88425456208617	2.5696947592522	2.62377403702363	2.63658690623033	2.46545733374463	2.86106864189136	2.64978874643594	3.07719535712813	2.75258787957842	2.67714925330662	2.75465881963731	2.77702302891827	2.93358621767946	2.76822107831323	2.64001496582702	2.66779804115065
Q14008	0.0216683298856874	0.0606416341120823	-0.0715280424330309	-0.0674232364591138	-0.464890307052341	-0.432590388565462	-0.135140541353605	-0.135276017290707	-0.401708674591722	-0.064115105194531	-0.358469961964493	0.617454862888633	-0.210530224637299	-0.0464839190643408	-0.0471235897358317	-0.23066911826172	-0.199815307826874	-0.0671310554814028
Q14012	-0.779035661015756	-0.782331599871804	-0.210560614040455	-0.227174621426559	-0.31522905617138	-0.368354168135813	-0.494058535587968	-0.53151443596676	-0.839698272909705	-0.44619765287919	-0.39312153818821	-0.36958171687062	-0.267620378635032	-0.760711460675298	-0.84549435382987	NA	NA	-0.392368689190275
Q14019	0.799326603826624	0.636495673819676	0.941139299364179	0.727746466311833	0.886494954507666	-0.899750928730743	0.617084945139216	0.811621475275426	0.719945946631131	0.809911838999691	0.956104480164957	1.09742150825624	0.60276859236388	0.804404776862593	0.887437745020968	0.774164363532703	0.770482009984883	0.901369351839572
Q14088	-1.3021534222323	-2.05825948326189	-0.745835248723604	-0.841717661041015	NA	-1.25535967058693	-1.35738910203038	-0.906518990774725	NA	-0.851969248532309	-1.14967155741749	-0.799270108561689	-0.94116713325408	-1.11891697419962	-0.993991944662414	-0.9726743925391	-0.757376118873754	-1.06631395415284
Q14103	0.978388919275531	1.02569431706548	0.796684885476479	0.691139175878689	0.929780614104682	0.775002089578431	0.831213507625363	0.924235881645689	0.883295830651254	0.922289029278259	0.906040274374871	0.917832471823203	0.969022576257716	0.449949767773725	0.887437745020968	0.964222598911344	0.959636223362118	0.777035448025727
Q14108	0.0630443350276152	-0.884234985718816	0.123776008207544	-0.36010358191722	NA	0.0345701515998195	-0.595272439735344	0.0951038259652378	0.0175943626760518	0.279517009140566	0.218736829368032	0.388969828006481	0.264057394680378	0.250340794812877	0.179200339015424	0.250666263799656	0.278583487937605	0.0990066471838335
Q14139	-1.38068767181937	-0.831462038414025	-1.35113095851737	-1.75246082302206	-1.19837889182185	-1.10268678670801	-1.34651655824219	-1.12709957595898	-1.67604611090102	-1.50936574564594	-1.81958163663754	-1.42962892979921	-1.84416632473213	-1.14298201780521	-1.19702101909227	-1.10458382124822	-1.56333205665096	-1.33774998575273
Q14141	1.07605453870354	0.857359761879565	0.760756475737314	0.619671004925606	0.970441241229222	0.968891231930382	1.06351133612744	0.974193506496483	0.930027798790694	1.06196791502388	0.956104480164957	0.742192998003817	1.14109384706872	0.837601126063388	0.787304472948474	1.06047409515569	1.13921582193022	0.901369351839572
Q14152	-0.941750007701847	-0.693201810516452	-0.824948716439625	-1.0555303027362	-0.49929246008179	-0.899750928730743	NA	-0.914403518575829	-0.931906703957428	-0.803150983634499	-0.762343307367515	NA	-0.772643462114772	-0.767693384219856	-0.750375417839082	-0.638363975515024	-0.69357417495284	-0.728212266907902
Q14155	0.0216683298856874	0.382504268112698	0	-0.116514089908234	0.175966384757306	0.198308634874088	0.397226953406903	-0.135276017290707	0.26265099640188	0.0949034949540652	-0.107457367600876	-0.185860266567386	0.14468021008566	-0.0464839190643408	-0.18148087916419	-0.0684603694141208	0.136291938083919	-0.0910615267807786
Q14168	-0.120044511651615	-0.363763478361281	-0.426755189875483	-0.324288190419602	-0.149661250880961	-0.230328837992715	-0.214128562486146	-0.408607929799896	-0.206848696243851	0	0.0195827516149001	-0.405776959824388	-0.183676382617311	-0.382679014003722	-0.429353003181114	-0.118306359290611	0.0618359697032086	-0.115862385504181
Q14194	1.77876470864917	1.70033299586345	1.82320757552187	1.71048975121258	1.86995980767625	1.95391065611058	1.7282284258664	1.57234184137222	1.74553261138794	1.74247128832888	1.57511167238636	1.43147060612231	1.79823816730716	1.70170864540284	1.73417282787506	1.73680123347523	1.60321806842497	1.57024434471594
Q14195	1.12010176081283	1.13009195733796	1.38281571625337	1.08716038301249	1.20172401067905	1.41465409571443	0.994414490797113	1.3088512633856	1.15793554494911	1.10275006456047	1.04631263086059	1.20621963028942	1.21323263331573	1.38683816590225	1.22380959530237	1.28678971563375	1.09863286710525	1.21474671349111
Q14203	0.473069529304451	0.698457250683042	0.594345657889634	0.342642808744391	0.521149193963332	0.284992914033202	0.455138080862523	0.525920051642394	0.478354000143822	0.43498573589859	0.287033082153471	0.484011666261938	0.377382681896174	0.483644268267242	0.506758891015749	0.508271854317395	0.419358124067233	0.562418942077923
Q14204	1.12010176081283	1.24905265955084	1.21640489840569	1.2009980111759	1.04503971195619	1.51543402755704	0.994414490797113	1.10507785065108	1.12488777713856	1.10275006456047	1.08726805649643	1.17188138969489	1.01626097460543	1.16868675458494	1.18476919032004	1.18310595526604	1.00924511816382	1.13889656356585
Q14240	0.864375331084709	1.22112324024085	0.594345657889634	0.775818989997491	0.886494954507666	0.925394192280391	0.994414490797113	0.747371030029811	0.883295830651254	0.868444344134657	0.851966812741736	0.700770575733525	0.803902483982329	0.721209465155513	0.711335012856748	0.731669409223304	0.847807923768925	0.842032077808037
Q14247	-0.26580778088688	0.698457250683042	0.0438144598066069	-0.324288190419602	0.122282145693404	-0.0554260270719322	0.732417792506776	0.14632740319221	0.2504462539854	-0.371376229710529	-0.39312153818821	-0.159604002456704	0.14468021008566	-0.444915500819416	-0.124529477570469	-0.365642848669105	-0.777765930872898	-0.728212266907902
Q14254	0.536113864332066	-0.083874349188764	0.575220773482333	0.117203037844152	-1.02318297807465	0.878895053258631	0.187009972273255	0.621762638714116	0.30938296454132	0.445579646913407	0.478123194565119	0.42217244674898	0.666506227751047	0.754997861488177	0.625845940268613	0.678440613929322	0.554738261229279	0.553012607372186
Q14257	-0.334114247332384	-2.00345484011265	-0.210560614040455	-0.575670988560858	-0.170954942209336	-0.0364396956407636	-0.405803365087006	-0.110759881288132	-0.311261869708053	-0.186762715524029	-0.39312153818821	-0.405776959824388	-0.0632466456172164	-0.193825679144832	-0.276941240375791	-0.172144129781831	-0.327710308410832	-0.47269064828123
Q14289	-0.707127629146886	-0.242776860385287	-0.681130263722544	-1.20862411025063	-0.573890930808762	-0.368354168135813	-0.559859946203643	-0.110759881288132	-0.231482133758062	-0.0869206602402422	-0.294082443092486	-0.0638052970530854	-0.363313312781368	-0.0586238798080443	-0.911378754807317	-0.32927652955707	0.234430318036663	-0.225207807857252
Q14318	-0.371014858969391	-0.083874349188764	-0.180382823626865	-0.227174621426559	-0.342608161358938	-0.230328837992715	-0.433986554218458	-0.243366115120159	-0.206848696243851	-0.110526571652156	-0.207723634018123	-0.271438179223003	-0.210530224637299	-0.344168555959013	-0.276941240375791	-0.144686723156619	-0.143998513141491	-0.287245871375917
Q14344	2.0975056016437	1.51929060058377	2.06689127092954	2.05530393331996	1.39467092115702	2.01903426336309	1.96052625436848	1.988121322236	1.8342839338387	2.20106293563938	2.0989291111333	1.93043293457199	2.38044843007943	2.07230214087474	1.97418501314145	2.13397455458561	2.05730289293618	2.01019518018809
Q14444	0.269349537999296	-1.27592788339009	-0.47056964968209	-0.438125818583015	-0.239220080317723	0	-0.0987957151185874	-0.488007764097127	-0.469499692645731	0.208641048580841	-0.181227782121557	-0.574019132728797	0.290911236700367	0	-0.429353003181114	-0.23066911826172	-0.581745875359648	-0.47269064828123
Q14515	-0.542535715763791	0.0156513753160167	-0.622059240516058	-0.227174621426559	-0.0522884114205723	-0.542123303104523	-0.327562117701567	-0.273331912509189	0.0514686649128726	-0.242853477700661	-0.235301243754691	0.0199850339763365	-0.210530224637299	-0.423524828260843	-0.473434177463291	-0.404088344272632	-0.0924797347618522	0.117193017056402
Q14558	-0.495448421528059	-1.31495731696329	-0.38559783130811	-1.02471435671023	-1.1690006944224	-1.16966087222132	NA	-0.578023872009277	-1.54204985686478	-0.44619765287919	NA	-0.847852480593525	-0.772643462114772	-0.592547108008146	-0.869462467091947	-0.488274708779458	-1.2213783653685	-0.728212266907902
Q14643	-1.04550031881949	-0.652498794714805	-0.8561674809902	-0.967075986207473	-1.40822077474013	-0.835514708301094	-0.713916527320281	-1.20785989395148	-0.839698272909705	-0.823640875648484	-1.03933607013048	-1.09803652797909	-0.851733426897405	-1.05148578475968	-1.29577305481941	-0.584526205023805	-0.827905895706408	-0.920276064500307
Q14657	-1.94251781920099	-2.00345484011265	-2.08060665659605	-2.30179485680956	-2.29814640138536	-1.8615848166519	-2.44695606855814	-1.66297725979389	-2.67706806574534	-1.92032394715019	-2.06474521068232	-1.87670658284159	-1.97497901865399	-2.16871627599434	-1.92161899508802	-1.9936140605629	-2.02733430314571	-1.61425628943883
Q14697	0.366025316696983	0.261860092514273	0.160481622954306	0.316662091344867	0.375331477615579	0.340724665852766	0.150981332103706	0.223897875600986	0.37394082667962	0.265926659111467	0.273915046156171	0.207632882169916	0.19191860843337	0.265653944719429	0.179200339015424	0.204260757431799	0.203289180386613	0.185444776905313
Q14699	-0.959478148955077	-0.736373143903569	-1.25841139842209	-1.11030722870022	-1.52777096170486	-0.934321080330563	-0.433986554218458	-1.73937432991824	-1.17551756364816	-1.15808923715729	-1.38135049958891	-2.5606499083842	-1.07239897944178	-1.66086283114572	-1.5727142951952	-1.03036227691666	-1.46014147354744	-1.41807194484369
Q14738	-0.986964886321663	-0.831462038414025	-0.567719166768497	-0.324288190419602	-0.704110387370064	-0.159318990752132	-0.303335342044571	-0.53151443596676	-0.0955588659661114	-0.304050142541378	-0.358469961964493	-0.444041598309265	-0.157836138421007	-0.273181951446663	-0.625845940268613	-0.534680215147314	-0.532136980557941	-0.431347781150089
Q14832	-0.647742793846302	-1.16209819912822	-1.05950580883093	-0.686331520079183	-1.29512637464901	-0.835514708301094	-0.672061757538572	-0.187156951412479	-0.931906703957428	-0.739035878439968	-1.07740572620634	0	-0.96547803751399	-0.707317228800667	-0.571175078823658	-0.846978230730481	-1.05612683734878	NA
Q14847	0.312468826500081	1.35095604539785	0.775356791140234	-0.0217207452861761	0.79051794269061	0.925394192280391	1.26212481283089	0.683794367391214	0.778882657187052	-0.186762715524029	-0.0201673969363148	0.558471547700583	0.863477886461357	0.316664753777313	0.822338877356113	0.38563999420704	0.187157948259731	0.356828262777049
Q14894	1.63454729525921	1.46072811805215	1.75850259052081	1.66015490982852	1.69399342291895	1.85971527261095	1.76489503829316	1.6818990114721	1.59438746978429	1.58852968923338	1.64821618480607	1.65329728333181	1.73733713962245	1.64553032034051	1.80253194583515	1.73680123347523	1.67767403680568	1.63135521780741
Q14914	-0.234058099842436	-0.19960552699817	-0.517408116715814	-0.09151401425801	-0.0522884114205723	-0.368354168135813	-0.433986554218458	-0.408607929799896	-0.0955588659661114	-0.160378963496808	-0.0409554256358334	-0.271438179223003	-0.267620378635032	-0.240309598209173	-0.243616526823333	-0.488274708779458	-0.581745875359648	0
Q14974	0.439219861791139	0.516946208522055	0.47056964968209	0.480187978722233	0.565878761417368	0.588560207471399	0.455138080862523	0.477401316221992	0.487094055321783	0.424222315131977	0.405857363353969	0.453805839537601	0.34165186879597	0.449949767773725	0.484724040125635	0.47698188427772	0.383805677274174	0.562418942077923
Q14980	-1.15581974338262	-1.56466319974361	-1.13946735723187	-1.15764331720089	-0.865856558727796	-1.56984732687329	-1.72482747188606	-0.938625984592407	-1.47591493958268	-1.31105425812854	-1.03014466811753	-1.00084458810541	-1.55669860847474	-1.24888574068358	-1.28076099689609	-1.36069637439507	-1.83475597110077	-1.06631395415284
Q14982	1.0289672444678	0.987192567036564	0.882068276157693	0.949615213034645	0.213585306257847	1.15216645107196	1.1263175478505	0.924235881645689	1.15793554494911	1.14120049791003	0.956104480164957	0.714864757809415	1.24663853686508	1.12784094032782	1.00153921637154	1.06047409515569	1.13921582193022	1.00649216965393
Q14C86	-0.542535715763791	-0.158902511196523	-1.16415693263118	-1.06612930294288	-1.27238877546362	-1.0501430314327	-0.463369382681961	-1.63932151885668	-1.89973362609699	-1.13566384569697	-1.32256930025112	-1.08765726702791	NA	-0.818704193277738	-1.01379104514377	-0.963523053284686	-0.958940005161057	-1.45305132765954
Q14CZ8	0.923760166385294	0.857359761879565	0.995479373111741	0.838954681516318	0.375331477615579	1.00975042009328	0.831213507625363	1.06420961440863	0.930027798790694	1.01855288758053	1.00271314068811	1.2700249273425	0.863477886461357	1.08435813799717	1.0992801177319	0.964222598911344	0.906054535060305	0.955954352603515
Q15005	-1.39754025802766	-1.20375386913272	-1.33477140787245	-1.39041749336248	-1.6533327957944	-1.51730357159798	-1.26520006184382	-1.42253574553942	-1.46034310715908	-1.38671813531644	-1.26849583861798	-1.30471916311758	-1.36957870541446	-1.63494619010486	-1.26607180408871	-1.34448804650335	-1.54138209872177	-1.59189532045284
Q15006	-0.647742793846302	NA	-0.923272781396844	-0.769644102792745	-0.614551557933302	-0.582982491267422	-0.595272439735344	-0.740595903230334	-0.629616420750142	-0.680503373305002	-0.649488646396586	-0.908068230594866	-0.713068059635744	-0.865729059454809	-1.04460925628695	-0.696888963994914	-0.532136980557941	-0.614289992112426
Q15008	-0.593114040956066	-0.941234111068327	-0.47056964968209	-0.397966651647162	-0.464890307052341	-0.282198285863502	-0.632600030921911	-0.578023872009277	-0.938999385291462	-0.486979802415781	-0.599424440606498	-0.833608349156221	-0.560284971491675	-0.513491549655834	-0.473434177463291	-0.638363975515024	-0.581745875359648	-0.563752175062009
Q15019	1.27239613313107	1.02569431706548	1.35263792583978	1.45786296513639	1.49204376061741	1.2696754373343	1.1263175478505	1.27888546599657	1.30259886791903	1.17757148772913	1.3743011386499	1.54146310656551	1.10195832677942	1.24362498093955	1.32909776837186	1.14466045966252	1.00924511816382	1.45438195921176
Q15041	0.439219861791139	0.946489551234917	0.481791202689614	0.567347234465684	-0.192946910477977	0.340724665852766	0.783581363025617	0.0771262421177758	0.28641992214809	0.402164619470063	0.487843615889929	0.617454862888633	0.738645013998056	0.432448794389043	0.652634516478715	0.455282807042133	0.474713094836418	0.369341429526807
Q15042	-0.883094723581286	-1.21238559797438	-0.905864430141678	-0.756124789051017	0.271943396574364	0.318981806265733	0	-0.981037417484808	-1.30919796555544	-0.803150983634499	-1.18317714926677	-1.09803652797909	-1.1121019968252	-1.05685433581547	-1.25169188053723	-0.774584440402445	-1.19512348109191	-0.88038466678015
Q15046	-0.410025194276836	0.33469377232176	-1.04881443039154	-0.872896280703571	0.375331477615579	-0.542123303104523	0.783581363025617	-0.804846348475949	-0.676348388889582	-0.626658688161402	-0.952607193872534	-0.677215139047389	-0.363313312781368	-0.669877064218065	-0.429353003181114	-0.444865256627752	-0.757376118873754	-0.920276064500307
Q15049	0.042669835034477	0.116521970684048	-0.180382823626865	0.0414149462326514	NA	-0.0179736036754842	0.210025178864911	-0.0421461881743629	-0.183079770497641	0.0949034949540652	-0.0409554256358334	0.111834176766299	-0.157836138421007	0.0642151948244381	0	-0.0448574894373633	0.0812406251743213	-0.168345848536733
Q15056	0.40360334284511	0.808229323337345	0.481791202689614	0.0611902470054616	0.528814362429227	0.550472662123195	0.875770403212176	0.435903943730245	0.545306719974146	0.367659648729439	0.189360130347849	0.601126030907217	0.513723139606979	0.364083786930296	0.461954560350492	0.321533122576575	0.249473956520605	0.428678703558342
Q15075	-0.542535715763791	-0.101903385847009	-0.622059240516058	-0.4808776439388	-0.573890930808762	-0.503600235806045	-0.559859946203643	-0.273331912509189	-0.629616420750142	-0.739035878439968	-0.703562108029719	-0.623630634742305	-0.713068059635744	-0.589846705223976	-0.520557767199123	-0.638363975515024	-0.69357417495284	-0.47269064828123
Q15084	0.427552995402853	-0.418568121510524	-0.180382823626865	0.0990533167354038	0.237541243544915	0.382212850976481	-0.279929973101821	0.0951038259652378	0.0993011123817578	0.0769637799043518	0.0571233883788919	0	0.264057394680378	0.202195346934311	0.0440811742821775	0.0213545891054414	0.264186938667877	0.0611108730914698
Q15102	0.042669835034477	-0.083874349188764	0.178116081955106	0.0414149462326514	0.0485051018180892	0.27327139781333	1.155700376314	0.193932078211956	0.26265099640188	0.318714471380268	0.324924749128912	0.236743943447924	0.290911236700367	0.265653944719429	0.0854890725881342	0.279914917979938	0.219040818661546	0.381629121500452
Q15111	-0.410025194276836	NA	-0.426755189875483	-0.227174621426559	-0.239220080317723	-0.993609411351274	-1.54513003494564	-0.681939842309084	-0.585901584005915	-0.851969248532309	-0.468260864275029	-0.302580953505796	-1.23489407730113	-1.03042939630259	-0.571175078823658	-0.365642848669105	-0.532136980557941	-0.842698368485516
