C1	C2	C3	C4	C5	C6	C7	C8	AD1	AD2	AD3	AD4	AD5	AD6	AD7	AD8
P49758	-0.0666292928385526	-0.358005323664443	-0.342164140903169	0.212188286508962	0.340327421169941	0.394254442082847	0.28730838685105	0.211091919411865	0.0100404479314937	-0.00968015162534584	0.199959191122693	0.164041577499912	0.226878039350061	-0.159235948297615	0.043998520310307	0.169215052864361
P49773	-0.248280432101005	1.12100328388126	0.857334273145577	0.280563181910909	0.951108141337401	0.998375803743109	1.08968817700256	1.10576593255514	0.813993581032284	0.931036748178358	0.420260508664133	0.65968644625642	0.914226268083579	0.606155541319498	0.750502138200703	0.733328328860812
P49802	0.209126078169225	-1.04305364513872	-0.332078131847923	0.221081868760577	0.376841015715174	0.429162151317554	0.329598332689107	0.309286557031305	0.0914904008917583	0.0332591747410332	0.262036006211479	0.145888831658371	0.260795566228378	-0.0231827218605405	0.0337116566225342	0.171735783390104
P49821	0.926248176491201	0.528577396556043	0.738045858862526	0.721630218782	0.966903076841737	0.791357225927264	0.83711788421319	0.923256100511175	0.646268012356542	0.574966768182399	0.92459887195914	0.846745577008883	0.745769121145868	0.682752010353938	0.538704413964295	0.687417955655775
P49840	-0.238761629244852	-0.0314480147853657	-0.543135868657991	-0.112242878572217	-0.496234875830898	-0.268531939033633	-0.0829687224838112	-0.59460301540047	-0.398965311920965	-0.476539929686209	-0.29098400749127	-0.4378563496212	0.110070688960572	-0.237772041298724	-0.362896543864903	-0.31716094720925
P49841	-0.267791398577208	-0.318498461052468	-0.271244541549057	-0.492555669948018	-0.150126941007778	-0.198289980489333	-0.227266567946381	-0.0371226143653487	-0.205818075908805	-0.50926566387917	-0.177477860180692	-0.45505951469901	0.063132359824371	-0.32978663030315	-0.407820415309384	-0.60962440622499
P49902	-1.31830114099524	-0.638504329481969	-0.875846810483214	-1.28342124308302	-1.24789810487002	-1.50021125269321	-1.24473900867284	-1.46666885746222	-1.28032414852029	-1.1294025384543	-1.417294905627	-1.05937791645669	-1.58255453631932	-1.24456801637825	-1.00420236382271	-1.29117153287141
P49915	-0.630762389751632	-0.921787205269742	-1.11287157101681	-0.788600802219848	-1.2012514931904	-0.794149173704932	-0.838910371374217	-0.902305561745016	-0.776432972189534	-0.533730215767571	-0.80471652532966	-0.671576664956496	-0.765171072625585	-1.00322864424788	-1.00420236382271	-1.00717819808757
P50148	0.831621483284128	1.0124985548559	1.01295676312515	0.505196621959563	0.715373223852764	0.729387934379812	0.742061650333956	0.612679346044437	0.858494248672563	0.78097061822207	0.863204512750427	0.854917617489053	0.452402659604395	1.04558722334341	0.83975548150256	0.515467697406205
P50150	-0.13511154498858	-0.529663299133176	0.310453027992372	-0.651949750146907	0.272228139212338	0.192346510393743	-0.256411643918674	0.142539400048546	-0.226930076412846	0.0600146869683432	0.0626474867691593	0.164041577499912	0.00860502577175887	-0.297534927525787	-0.138837368606653	0.274331761517778
P50213	1.12481827055242	1.23605400252149	1.14860040211889	1.35397185352844	1.36013730814171	1.26970899941339	1.18579245188154	1.38971525272898	1.23839736128999	1.03174779731535	1.29668118637272	1.37244527953539	0.993977282365332	1.19161861292842	0.978027183344046	1.20953219644688
P50395	1.6458858063471	1.72032146110049	1.8508788599105	1.70804255187922	1.78432256209554	1.71230168065487	1.69841051282863	1.80501190970326	1.67441082193692	1.78656554880906	1.77151703643979	1.62186272461294	1.77168235298448	1.69325612919938	1.72381680031931	1.76663237387753
P50416	-0.926143550037696	-0.808277767990784	-0.960494107599588	-0.829106323653765	-1.04098134122319	-0.953303133679371	-1.2233555561483	-1.16972216800202	0.0613365229891423	-1.63375589467856	-0.0390001210175737	-1.22794623760425	0.16641241101043	-1.07648085629083	-0.721969336733415	-1.03563244467111
P50502	0.928429890557353	1.05591765776844	1.01722714032704	0.881002814628128	0.829986940841232	0.938256615543965	0.879722856411377	0.868674623381076	0.784474103546156	0.78097061822207	0.865883900818696	0.692076929751882	0.951163728925927	1.01427122580861	0.972078431271617	0.83373234678493
P50570	1.73888409392643	1.76296671454753	1.66072772084961	1.76449027106922	1.82452816769938	1.68995950556836	1.75105090815706	1.55900762680269	1.63634029619768	1.47673907408682	1.69883695805619	1.68264788138193	1.59367557471748	1.55563277337132	1.50445245056438	1.67532670897794
P50895	-0.578139661295502	-1.58383749095017	-0.739516530912872	-0.87660046077568	-0.595317527414692	-1.37197677215135	-0.506128730794061	-0.553658807258482	0.0047763052426919	-0.602187534969158	-0.475367396885564	-0.334437303498144	-0.609859827509285	-0.53056929373378	-0.303116609625496	-0.509398112555262
P50990	0.725049334284996	0.980174875026342	0.618719435510777	0.610560005758863	0.603294306878842	0.604854957722307	0.611579738992215	0.578378287973548	0.766066525810711	0.719510230280835	0.798257886369155	0.957094696543641	0.843206692307703	0.759436858692322	0.744842931034312	0.72991440409035
P50991	0.715755394446525	0.776758006392669	0.961538618401941	0.887860668263607	0.842032998864584	0.698997652528536	0.869956272793032	0.945596966515969	0.922225106361341	0.759020171284536	1.0341600829816	0.911801256109273	1.01528801954934	0.944192916711991	0.90270655316935	0.782411944288755
P50993	2.55700984613821	2.58172469714875	2.48698162422569	2.61970817812584	2.52882844121807	2.5793452713802	2.47468688625654	2.50575314863809	2.41616139505126	2.32805715821348	2.48470292052301	2.4096952863226	2.44086499049148	2.43685448867654	2.35944295076187	2.3938867724461
P50995	-0.609736904597859	-0.479441645031697	-0.291470343236491	-0.0813472662524656	-0.203463053352322	-0.120815870549477	-0.193996703616818	-0.19068329004586	-0.00159997270026267	-0.0239311113403294	-0.25291619101827	0.009954246718071	-0.218994659347502	-0.233296061395223	-0.00917499578337245	-0.177766186658029
P51148	1.08443638070729	1.24519338099482	1.18671153930064	1.0743774026075	1.00470955694963	1.09197297046642	0.834518925647691	0.969296039141068	1.04697132905971	1.11128375124947	1.05438433790735	1.07424758602821	0.768768730618539	1.0888818361379	0.997465951622419	1.03712706146737
P51149	0.9684198972309	0.791520025993894	1.01722714032704	0.927461582587264	0.984202772346651	0.958960925355882	1.03167103301207	0.930041352729791	0.855804204006386	0.869904282443808	0.629110578107064	0.876203596513904	0.942666391729371	0.886317889844604	1.07997902679782	0.613576161129749
P51178	-0.415397315984398	-0.383597847863916	-0.377778176602307	-0.629591293439979	-0.0494618475653355	-0.489405963259243	-0.312563469754207	-0.592119978825928	-0.289821847287653	0.191700180269682	-0.425056853180572	-0.0650393153388136	-0.517640691245339	0.164110954916168	0.245166666340548	-0.313495997160517
P51513	-0.737748759472141	-1.03005153235714	-0.89083814073779	-0.572027512765604	-0.759400809120231	-0.429218618300001	-0.594377124846054	-0.582283889783113	-0.326515859370332	-0.430439517347461	-0.315981971222893	-0.719529444228249	-0.620133320160021	-0.56045193659341	-1.2335437481903	-1.18271797767215
P51553	0.385496467991393	0.293285423353877	0.0242803476162088	0.573627512541901	0.487814703280855	0.497854553310365	0.519553680414769	0.689460461267664	0.507306621654231	0.175763721119894	0.60543997876727	0.456496851259724	0.413826235333404	0.272485764456301	0.374056983754061	0.500807263082744
P51571	-0.737748759472141	-0.914360794230808	-0.0460860861853593	-0.649109653792507	-0.446293072351643	-0.583548658065472	-0.712449141853972	-0.464586223116555	-0.129183095741172	-0.0419261760291534	-0.101450840768186	-0.174846443731384	-0.483411349947543	-0.317703479258281	-0.280121368569798	-0.297265390747327
P51572	0.121948016635226	0.351874069458174	0.0731564627212532	0.139055071411843	0.0552420617594883	0.155545098406947	0.173848385742741	-0.00489142773884488	-0.0189296299849201	0.193271830208706	0.0512697419732449	-0.030845226971862	-0.119474386758935	-0.0413074410228922	0.0354376664053693	-0.0434589131619853
P51608	-0.245090408210626	-0.000599623041094314	-0.0612028800267592	-0.401156722418886	-0.301532683056611	-0.413608346136839	-0.279198443164255	-0.395518262915971	-0.244035241872866	-0.165044568644207	-0.541969668820087	-0.574789114673852	-0.285172547557472	-0.48608113434889	-0.285793124031711	-0.434071506838518
P51648	-0.556177946415605	-0.454573191670433	1.03607767445237	-0.382582126104279	-0.80568556378412	-0.491591005476394	-0.691155888443187	-0.483095592074633	-0.263247388820934	-0.288889432515606	-0.287723627367264	-0.129113618145515	-0.321081217283052	0.114334841946311	-0.0269786929037082	-0.397474891120152
P51649	0.892515968073168	0.958981125443925	0.650840152706492	0.753624182403159	0.914020419862978	1.09197297046642	0.849953009428586	1.15654622973995	0.703903973814507	0.906283170654696	0.725955982053026	0.901834757217799	0.742833897903266	0.77085230158487	0.741994435294118	0.782411944288755
P51659	0.508376883390159	0.610806301198397	0.137004285196579	0.0947447654201747	-0.118846661469753	-0.00392746464936298	-0.0574982036626146	-0.0433525993062914	-0.129183095741172	-0.0453583573377305	-0.169319879794944	0.146725442370744	0.0226880682491511	0.171769291657561	0.1588876195297	0.0539353119264131
P51674	2.26962354183843	1.93028907919632	2.08607079926285	2.39288812347451	2.4402805019831	2.32956595602325	2.4377370189915	2.38405070271818	2.2977616341836	2.36632412054472	2.17709564401003	2.02263811104626	1.48394500971055	2.024659934259	1.96649519022733	2.12930700548581
P51693	-0.957211406378253	-0.17860790605311	-0.0806487248689257	-0.880730643135559	-0.756223716218784	-0.694895832771961	-0.973668572835622	-0.894274884451325	-0.674114171715128	-0.63943111387413	-0.755535871241233	-0.56173508424716	-0.967598600085545	-0.201446575047568	-0.941662053054097	-0.812827782235596
P51858	-0.400721352317667	-0.415434993376981	-0.496690852550797	-1.02501492746717	-1.49495141052064	-1.07689334356444	-0.5451352447223	-0.572597975917928	-0.758169364948749	-0.232360777417802	-1.04051682445309	-0.719529444228249	-1.07557367060402	-0.81735634878228	-0.652623787397289	-0.443004128832374
P51970	0.696716550381719	0.448519903889364	-0.0599285501085693	0.350877582127986	0.356241001228223	0.300111747276618	0.293527827563261	0.45324169424755	0.162689079093005	-0.0162173992483905	0.572450299573064	0.289001963055205	0.523088100999326	0.430869250056816	0.691521539755252	0.210739267481254
P51991	0.737217868130276	0.509611238456515	0.379918136451648	0.789388827267818	0.789781335237396	0.845165977239453	0.805193569001226	0.666022939786801	0.582748604576015	0.793177985245377	0.461838299594637	0.311907753414794	0.268995680428536	0.496592780795189	0.580466125557835	0.561984794768254
P52209	0.547018878719062	0.614816698896025	0.777328525052744	0.830706323430062	0.691488387541408	0.65708494387726	0.73599316932166	0.66260290436179	0.646268012356542	0.805152816794168	0.702222581561584	0.970744717757126	0.86051226187598	0.798482697803221	0.987820425829136	0.637853506932318
P52272	0.27724276732777	-0.333532519600514	0.23034586156317	-0.297359676495287	-0.150126941007778	-0.252045281113874	-0.109521410384223	-0.329949711201158	0.0812888502122849	0.1400678434394	0.0483933689935092	-0.0999637746890478	0.0786064550740926	0.228393372624117	0.358646931190148	0.168372537912801
P52306	0.617451723719819	0.887661322814053	0.799113043807476	0.652112441979799	0.669803944800532	0.680010051220774	0.50206866239504	0.529553046372726	0.432186221167623	0.303821876664108	0.381519367551944	0.510277870314673	0.700228337785811	0.543648330686932	0.293001012567259	0.416197510025645
P52429	-2.04405561080352	-2.16623957359371	-1.51648712023436	-1.60595779953481	-1.65279829587936	-1.60452163589316	-1.69266288433236	-1.4617698753198	-1.57903963044819	-1.54054922020246	-1.28758954969126	-1.17362501410385	-0.75545507929564	-0.870353220577132	-1.32360960085403	-1.60506395580381
P52565	1.29459470369922	1.10625855708201	1.44093468936701	1.462215149346	1.48066061163229	1.47116423443052	1.410362652386	1.44899119131925	1.37179195742351	1.28388400596678	1.51111387451047	1.2582072422169	1.37489779347869	1.30683912609978	1.14092857496424	1.3815943511967
P52594	-1.40699063138202	-0.542165452549175	-0.458488571541618	-0.806679267254783	-0.665055192677907	-0.688818980163977	-0.682247681111739	-0.592119978825928	-0.690042005990106	-0.748759024885894	-0.783174043242199	-0.706379722839436	-0.50890648691078	-0.977258969698367	-0.686357047919635	-0.854941086858121
P52758	0.551160320155366	0.504767501851404	0.75800748786552	0.694142869252827	0.672948700738257	0.910246971637303	0.855014159627431	0.843395779918185	0.682910602584448	0.688157823153554	0.609446469120545	0.924040946748336	0.616098319653136	0.779274718684376	0.791421397192446	0.719558935036242
P52788	-0.791436025728117	-1.39270004193543	-1.21465666995594	-0.946299196903328	-1.08793631635203	-0.925952952420625	-0.747448283451709	-0.812059245285356	-0.667855381626853	-0.572310396005831	-0.554188647556889	-0.999534918484862	-0.584889631183787	-0.962195937919174	-0.652623787397289	-0.868150904200927
P52815	-0.0785039989542037	-0.551728900523945	-0.683202558987005	-0.434094450077965	-0.387745815950218	-0.206469370361369	-0.248996982422022	-0.131654575913613	-0.0800432954978053	-0.260797468504921	-0.107554355343691	0.00578229617455706	-0.410758082244466	-0.119779242940656	-0.118782149652576	-0.201732207176551
P52888	-1.03982526585752	-0.871760663932882	-0.755467679932531	-0.884889018084687	-0.753062874502971	-0.739216108200409	-0.946088423781416	-1.1515080451757	-1.29720172275651	-1.20232293388399	-1.00958983204153	-0.764273801770832	-1.04423368952187	-1.15572906377228	-1.11382454374397	-0.938759175626067
P52907	0.374465249939943	0.504767501851404	0.390252616540393	-0.0813472662524656	0.606795410907929	0.653738531952523	0.71742600311878	0.66260290436179	0.664858777141957	0.771656971604588	0.830143703422791	0.749043421689437	0.71269977459138	0.613533687932428	0.941475164403297	0.973338943095208
P52943	0.132108720695349	0.152789461786187	0.437194871469117	0.299365258154299	0.585484912631177	0.378660778397672	0.299685992001273	0.570497254514713	0.502570900186681	0.225400117062176	0.486514458729783	0.282300978995485	0.328723617080135	0.164881165744661	0.0302455980759455	-0.0506066746750296
P53004	-0.143086706663134	-0.308001941454583	-0.324129228793605	-0.102924156685054	-0.125662280651886	0.0533841004793056	0.114949037236473	-0.0309532137059155	0.172457818570399	-0.127340615325979	-0.052360185006518	0.0233247621234952	0.139260047753104	0.135709366083426	0.151023519754136	0.0426906476761492
P53041	-0.382373149622225	-0.627352171167337	0.049214198456557	0.0295369600299084	0.0988409640569377	0.110694348724263	0.0688179637053236	0.0568234566355278	-0.108551995825506	-0.0628060909500797	0.189257429468891	0.00787173652789075	-0.159142617533279	0.0174365915418845	-0.213168410067397	0.0922429607202209
P53365	-0.741425736991774	-0.358005323664443	-1.2137909319756	-1.05736940992647	-1.20845600011734	-0.948658863022579	-1.16073179468668	-1.05200482314458	-1.28282680843997	-1.81941262320658	-1.24620154906054	-0.974111354491982	-1.43056717887437	-1.23905723830471	-1.47980091031293	-2.24337082983762
P53396	0.0356542479587027	0.221414196288444	0.161290262487156	0.569808067023565	0.217040368720509	0.0154620574680482	0.644198372749816	0.151044786898484	0.130703284039164	0.123625704152191	0.195394649443514	0.239078227413439	0.119687282018024	0.236652893725598	0.0482363505067217	0.156456114599297
P53597	0.734199176214614	0.859997579920439	0.363761194718921	0.825692306939337	0.78717946525405	0.847613750649393	0.821359520977831	0.692739099236263	0.747098225777673	0.612323874789383	0.589157999441382	0.476590605939599	0.133841010753076	0.591123699153617	0.257464857599194	0.633872408966806
P53621	-0.166286458559865	-0.0888433993388232	-0.451130590019956	-0.589760144962169	-0.756223716218784	-0.981935813883204	-0.394397230425017	-0.432957740549726	-0.392928970262232	-0.458577003418136	-0.584504202990548	-0.360143430024674	-0.201492561053917	-0.286073140420564	-0.306050037871672	-0.522036268234625
P53677	0.033673866963508	-0.793224445033269	-0.246447833868474	-0.0637518318955097	0.0611797909820887	-0.0639108017416812	-0.121427458639609	-0.481012125391149	-0.335580711884634	-0.233907296397438	-0.126222667840408	0.01306511805333	0.00860502577175887	-0.000505430797676973	-0.420001473819956	-0.233047326229777
P53680	-0.376381697320549	-0.248850268316041	0.539494591908748	0.483514633697914	0.439410072753733	0.484720312729485	0.157138921721493	0.408789779062426	0.432186221167623	0.357424322575762	0.476758038408742	0.430440155977195	0.287519265961632	-0.0169132302732146	0.342856345299729	0.480707464785936
P53985	-0.43044757015424	-0.069502527170957	0.194726191011106	-0.264840671489739	-0.56203561932116	-0.29650867695423	-0.285417883876466	-1.42113074774869	-0.68682368165989	-0.766569271214374	-1.48982998210865	-1.25152764468057	-1.44103569745568	-2.25495672482864	-0.881073694525255	-1.24959185165146
P53990	-0.967941756218869	-0.0587435786047408	-0.264054955692581	-0.806679267254783	-0.792103847655641	-0.351385612809505	-0.56681540537816	-0.375831026243542	-0.751011304853116	-0.583011244124704	-0.989773263763319	-0.662410425569006	-0.841434771193293	-0.710313177622052	-0.642592425053275	-1.07158701824627
P53992	-0.921120941144752	-0.808277767990784	-0.797298431014346	-1.03560996955555	-1.30989184931874	-1.24765944473627	-1.43184782761739	-0.808563836801573	-0.97567563407815	-1.21990896586728	-1.17133922683254	-1.03695138081168	-0.682716245880037	-1.01393689766882	-0.974254392245573	-0.96419289932447
P54136	-0.448131379584752	-0.283585786673306	-0.747439285504009	-0.589760144962169	-1.01635883266561	-0.787006184111233	-0.728115341241096	-0.627799301690334	-0.881139293947009	-0.724643095185221	-0.838456314481846	-0.448552966869346	-0.775040080000148	-0.314295016586224	-0.697104968755227	-0.722043537400553
P54289	0.142922256179221	-0.273718721677304	0.109779852089929	0.129658490804685	0.238950973747739	0.300111747276618	0.165549488962141	0.223545395220303	0.0476707376081301	-0.0419261760291534	0.208991611718058	0.0665759018173599	0.423695242707967	0.0377178377934843	0.043998520310307	0.25114621318116
P54577	-0.0572986165325327	0.276713308999649	0.133321578538375	0.789388827267818	0.0603350291169586	0.0286775052358322	0.0845763269406829	0.0433151740909358	-0.155971930195049	-0.129960034316414	-0.305865140641594	-0.00797122965438924	0.0076548072172697	0.111819243627283	-0.351747061800214	-0.0363922244162357
P54578	0.136291254026125	0.105188649438313	0.214415814410114	0	-0.056570557770921	0.0587413159559096	-0.0978379181698076	0.0982130245956878	0.174876246355036	0.0105837457338613	0.05698393609615	0.0608505468264208	0.255695485044352	0.290887828278047	0.0771399379062584	0.0807048585376891
P54652	2.26057887464687	2.2806929584926	2.43878625612543	2.37928501617418	2.33900711502971	2.29173157613732	2.31163993083574	2.32946922558808	2.43990842503775	2.35885480913549	2.49523088711114	2.39122700647718	2.32268074756546	2.36627053765825	2.34564055375001	2.36726743523723
P54725	-1.58827138560531	-1.0368973455123	-0.468441205768187	-0.613345008927847	-1.03597772515534	-0.59901071553352	-0.554678157329325	-0.699906482189489	-0.305283881142795	-0.391456285549837	-0.341997766750885	-0.338045797607061	-0.485496772892429	-0.93789546162555	-0.463619710915659	-0.642820813520435
P54727	-0.419658366862289	0.103197728891903	0.144302806819749	-0.393658786973881	-0.323162903605717	-0.441193877439962	0.0991030597771063	-0.101215544352499	-0.253567229580282	-0.19053426208134	0.0426014883955374	0.0797354665323485	-0.376485624980048	-0.101573239566842	0.136472579430417	0.00659307434686022
P54750	-0.475692168944445	-0.256385036528103	-0.258718548577375	-0.616022813523544	-0.217880197828141	-0.404050738739346	-0.540417874145905	-0.497874647237521	-0.423713377924124	-0.472000851135405	-0.397440013571051	-0.484060730803205	-0.535483007243325	-0.633628329283669	-0.79342811130679	-0.420908206403643
P54764	-0.540226894785569	-0.0600771861089918	-0.938190792589089	-0.442110349474065	-0.716342575420569	-0.287039981111241	-0.607318552657747	-0.641044355521091	-0.680436503905584	-0.675885362867676	-0.300866159857593	-0.327281941195961	-0.540024106945041	-0.645263313328611	-0.95775060566715	-0.658515338889148
P54920	1.01722065998724	1.23209095348311	0.968499628434661	1.01648182209767	0.874563836421282	1.16299496903447	1.09999140976371	0.990098395732747	0.897509784495313	0.961824728678064	1.01539430365936	0.972991146796548	0.942666391729371	0.492127812012438	0.93938191789818	0.964004840249171
P55010	-0.378372097125559	-0.649883326839559	-0.395295649492266	-0.740661506463117	-0.394767973426744	-0.719826586082997	-0.446757481444068	-0.425291000298446	-0.614188706311126	-0.488033113561779	-0.95189354689043	-0.726209041764585	-1.13156347677106	-0.982364489651668	-0.784046726878817	-0.668125396434516
P55011	-0.118193101321573	0.262643059009534	0.382976145369009	-0.24994507453435	-0.370531800116571	-0.237434090240681	-0.436724382646279	-0.386493714797345	-0.26487547960939	-0.377682283734587	-0.417043793728817	-0.484060730803205	-0.316279132355122	0.130028568250897	-0.482710269963362	-0.1096293592848
P55036	-1.0013555653938	-0.31427619132689	-0.727824500209682	-0.569535895530996	-0.485918389007059	-0.351385612809505	-0.340941712701329	-0.338199697874773	-0.851173302861548	-0.621967222875909	-0.703606145921004	-0.716216105421929	-0.274640047249974	-0.870353220577132	-0.510432280240608	-0.49701122917648
P55039	-1.25338378457717	-1.33636445771032	-1.1640005413225	-0.889075973154605	-1.1213467885172	-1.44983672963321	-1.02762782353577	-0.952749209924874	-1.04015500914923	-1.39829095497727	-1.10142318583886	-0.969147880053235	-0.990556076299948	-1.14088995698049	-1.17373512135475	-1.13245129739123
P55060	-0.376381697320549	0.0660936534371028	-0.219305405979101	1.683912682196	-0.396536052481624	-0.291755978663203	-0.379689525150579	-0.360165661564445	-0.260003921218653	-0.197802084624702	-0.105105949597231	-0.147543174857511	-0.330797210612997	-0.194436061795558	-0.208103146069406	-0.246027789728015
P55072	0.998181815922435	0.899797331960136	0.984435698992875	1.54334100924871	1.34763212844508	1.22792334757868	1.14118210960924	0.952148643003905	0.982239487613701	1.14671056851577	1.07205458219336	1.2778299719334	0.990023521511317	0.937790735021256	1.11755863322133	1.01802042823673
P55084	0.40166605433334	0.948075359377034	0.642969182304731	0.691010730915538	0.559656660845958	0.636725770354957	0.596517597283861	0.558489040461988	0.534988706615377	0.600116507766076	0.546540002446002	0.749043421689437	0.493139172689511	0.904722366791042	0.93517475643181	0.613576161129749
P55087	1.02095581791632	1.75260626877306	1.3694885305901	1.45239633575213	1.46866133736246	1.1615356645212	1.94129633050199	1.82178156540953	1.49138442495123	2.27024028018532	1.63872888923905	1.70749642496066	1.50956295511658	1.77757129612902	2.49619568220671	1.5065108102766
P55196	1.13411221039089	-1.53329741709592	-1.00835821113133	-0.989319388105917	-0.99734369519031	-1.24015666427834	-1.19862513176778	-1.18216207706285	-0.965549486221407	-1.00541706677249	-1.06748424856744	-0.899051793985807	-1.4074060425256	-1.05298273677972	-1.05429449945969	-1.61383930807961
P55209	0.319052194854068	-0.173678816166407	0.670078871121068	0.51784481811098	0.700553731657694	0.571228925029818	0.510872309824864	0.525309451721375	0.534988706615377	0.516757419390967	0.414867792120241	0.456496851259724	0.690709131713446	0.555870979201655	0.659857337499306	0.596849258206288
P55265	-1.03012057880049	-1.19099471633637	-1.72051592259298	-1.05736940992647	-0.910165133586382	-1.09426092098155	-0.99761972664178	-1.01234096868627	-1.63530762035127	-0.989764980729362	-0.999604736420824	-1.7201692607859	-1.02417856950303	-1.00855907982296	-1.04489012061463	-1.19088180719799
P55268	-0.277794230972712	-0.591706480945022	-0.0301268061686157	0.67831861424468	0.789781335237396	1.29016848314538	1.46206544965081	0.724625962904555	0.0859466458370403	-0.132590413250854	-0.159932026119564	0.0443393151215362	-0.251210439292902	-0.198632614048714	0.117047438553115	-0.160377903354654
P55290	0.284419951210847	0.0931354417551362	0.168301936033633	0.054145224452984	0.0370786724660514	0.239083443931531	0.0616846636374433	0.408789779062426	0.205489883873869	0.155257674570488	0.403943883068721	0.317028077381523	-0.0648499925316342	-0.201446575047568	0.0206159176882141	0.182542613704019
P55327	0.534417268621302	0.459176380052488	0.34974293769585	0.160432688163468	0.381885478080308	0.368039316798496	0.510872309824864	0.566519717755679	0.619271769283968	0.331509264548741	0.601408210705161	0.154205194917418	0.790954021429896	0.598686304176931	0.353426606393569	0.398969507916414
P55786	0.980505363586034	1.91875365849559	1.07789458606601	0.797352333667572	0.987982253291315	1.06348435702493	0.908139051247424	1.17055841974167	1.04498490194678	0.938276670593094	1.09113161431903	1.07424758602821	1.1845202001397	1.09055080415926	1.08333591763658	1.121105955427
P55795	0.476468951487434	0.301740719055578	0.55344395697056	0.398371719249901	0.603294306878842	0.40443332184642	0.50206866239504	0.485782931398233	0.497798889311943	0.620332386252811	0.496124160391452	0.461580897229661	0.514676310047749	0.287754726899598	0.3044207131081	0.354318326578659
P55809	1.05001537339832	0.859997579920439	0.922989734445847	1.05395539321204	1.22456407325098	1.10010516317034	1.07744907143953	1.33747987455096	1.17067451861663	1.02551310507547	1.2602352115706	1.11488905652473	1.38974343905186	1.22588601147543	1.22132855063823	1.21740890959593
P55884	-0.668646173205732	-0.727881318583585	-1.00041535764603	-0.734110910394367	-0.898087683187901	-0.904061051280235	-0.869975081335996	-0.844416032649907	-0.842869921555297	-0.58843075741376	-0.641284428213374	-0.610057093901058	-0.834105225456576	-0.55790456220231	-0.55657917139581	-0.8335286801562
P56134	0.271967621744435	0.167204380546619	0.828927087219631	1.111703562762	0.982304327817803	0.91900294453338	0.72367654155156	1.17363065351764	0.740644858474292	0.816903806557371	1.01114822080759	1.21090950072937	0.501843048948925	0.937790735021256	1.09986102930834	1.03712706146737
P56192	-0.2845582360523	-0.364869803444557	-0.587321015765325	-0.173955473556824	-0.377359971338763	-0.376243872957869	-0.4056596726845	-0.338199697874773	1.48552785164372	-0.538739482495882	-0.224309225590795	-0.375319425526425	-0.556182214287359	-0.41783980127828	-0.421760721796947	-0.514422653591219
P56537	-0.783460864053563	-0.876911628963618	-0.443861439420016	-1.03028941552089	-1.01154991183491	-0.925952952420625	-1.41258440366992	-0.927026158033305	-0.769063130295607	-0.572310396005831	-0.66725322967709	-0.509691891507099	-0.677019215583917	-0.552841766766104	-0.494444291590071	-0.658515338889148
P56556	-0.190435677831801	-0.0276551318972868	-0.906212269433848	-0.66344442257053	-0.44821513675696	-0.259484089869675	-0.547507348648877	-0.361887277369771	-0.278055746661145	-0.95958352188614	-0.130022677758041	-0.218165428932554	-0.625333922759007	-1.30875070449059	-0.450587517093561	-0.252620864074876
P58546	0.805388143013578	0.854817468067327	0.448243266983714	0.0665241611239338	0.470648510316721	0.247625102724015	0.30578407582844	0.355446185320062	0.607333811918468	0.632157054263762	0.593267551341222	0.551092859189176	-0.491795006978416	0.662805131436627	0.494023715293213	0.687417955655775
P59768	1.60719526153251	0.764661360348316	1.81237401154602	1.72553273588353	2.05026224469838	1.80559674361342	1.98412462945565	2.09175806777171	1.92691193600512	1.84022784141962	1.95794259036595	1.72466196224073	1.85179156619946	1.7829017317041	1.81532782023385	1.75945967631311
P59998	0.725049334284996	0.921000007362554	0.365647736194112	0.492280246289435	0.644052585096307	0.229076906884058	0.519553680414769	0.393252307748329	0.682910602584448	0.600116507766076	0.681153647364817	0.677887032110688	0.838173179168876	0.692484132123925	0.730471849026031	0.723029917337925
P60033	1.34183214638172	1.01641079515646	1.31752803830098	0.914545206917136	1.44123201073574	1.22923249845131	1.27810124195061	1.00426455128187	0.775338325446301	1.43677735143331	0.420260508664133	0.368998829827677	0.523088100999326	0.732936249028375	0.659857337499306	0.500807263082744
P60174	2.07774712614643	2.06493482287359	2.39939082269795	2.23093830984811	2.32184092206558	2.21865023216354	2.28407821136784	2.5076273450822	2.42054693692143	2.48546359856488	2.50558821461777	2.51998607202105	2.35043446456536	2.21797132208709	2.43248377019279	2.29665916381209
P60201	3.86703899520871	3.67086922043215	4.17578436991497	3.97851671906779	3.82993641095366	3.80315701768514	3.3936834032788	3.62083518156213	3.5399862349529	3.66986154595094	3.51530656284539	3.39705162744946	3.16732284521136	3.69984919883609	3.07326909764981	3.85628692865429
P60228	-0.926143550037696	-0.793224445033269	-0.507301182813917	-0.788600802219848	-1.04602580358833	-0.755857973000336	-0.823938430782185	-0.717778510084396	-1.56441742594454	-0.864080036352873	-1.07859814814157	-0.812453128491098	-1.00954749986643	-0.93789546162555	-0.877470945636474	-1.04148262579195
P60520	0.0196219416152274	0.38657964999325	-0.0386676679744589	0.4701250932936	0.334930502951471	0.145602057958971	0.346881884588007	0.208992364153308	0.497798889311943	0.101314645545394	0.285669084157068	-0.289321818511303	-0.25553728513534	0.156354431697654	-0.0982736604533837	0.163293381698681
